الأمانة,البلدية,البلدية التي درست الطلب,تاريخ اصدار الرخصة ميلادي,تاريخ نهاية الرخصة ميلادي,تاريخ تقديم الطلب,الغرض,حالة الرخصة,حالة الطلب,نوع سند الملكية
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,2/7/17 12:00:00 AM,12/21/25 12:00:00 AM,12/31/24 9:13:36 PM,نقل ملكية رخصة بناء فورية,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,6/24/21 12:00:00 AM,5/22/24 12:00:00 AM,1/13/24 5:25:29 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,2/22/24 12:00:00 AM,1/20/27 12:00:00 AM,2/21/24 4:46:45 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,11/9/92 12:00:00 AM,10/9/95 12:00:00 AM,5/13/24 9:47:57 AM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,12/30/15 12:00:00 AM,12/1/23 12:00:00 AM,2/29/24 11:59:27 AM,تصحيح بيانات رخصة انشائية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية صوير,بلدية صوير,10/4/95 12:00:00 AM,2/16/25 12:00:00 AM,2/26/24 7:29:44 PM,تجديد رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,1/17/24 12:00:00 AM,12/14/26 12:00:00 AM,10/21/24 10:13:05 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,8/16/24 12:00:00 AM,8/6/25 12:00:00 AM,7/11/24 12:28:24 PM,رخصة ترميم,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,3/24/24 12:00:00 AM,3/14/25 12:00:00 AM,3/21/24 2:03:12 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,1/21/24 12:00:00 AM,12/18/26 12:00:00 AM,4/6/24 10:58:45 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,6/4/24 12:00:00 AM,5/25/25 12:00:00 AM,6/3/24 12:08:38 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,8/14/24 12:00:00 AM,8/4/25 12:00:00 AM,8/12/24 12:41:19 PM,إصدار تقرير فني,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية جنوب سكاكا - قارا,بلدية جنوب سكاكا - قارا,6/8/22 12:00:00 AM,5/7/25 12:00:00 AM,4/30/24 12:59:55 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,1/23/24 12:00:00 AM,12/20/26 12:00:00 AM,1/22/24 8:23:45 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,9/29/24 12:00:00 AM,8/28/27 12:00:00 AM,9/26/24 12:41:52 PM,إصدار رخصة بناء,ملغية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,9/24/24 12:00:00 AM,8/23/27 12:00:00 AM,7/23/24 7:27:02 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,3/21/22 12:00:00 AM,2/17/25 12:00:00 AM,7/29/24 6:40:26 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية صوير,بلدية صوير,11/22/16 12:00:00 AM,5/26/25 12:00:00 AM,5/28/24 6:12:18 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,7/14/24 12:00:00 AM,6/13/27 12:00:00 AM,7/28/24 1:12:28 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,8/5/24 12:00:00 AM,7/5/27 12:00:00 AM,7/30/24 9:08:37 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,12/5/24 12:00:00 AM,11/3/27 12:00:00 AM,12/4/24 10:07:17 AM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,12/2/24 12:00:00 AM,10/31/27 12:00:00 AM,11/30/24 8:44:11 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,8/7/24 12:00:00 AM,7/7/27 12:00:00 AM,7/29/24 1:31:19 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,3/17/24 12:00:00 AM,2/14/27 12:00:00 AM,2/27/24 5:40:38 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,9/25/13 12:00:00 AM,8/22/16 12:00:00 AM,6/24/24 9:54:25 AM,نقل ملكية رخصة بناء فورية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,9/18/24 12:00:00 AM,9/7/25 12:00:00 AM,9/15/24 6:04:38 PM,رخصة هدم,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,10/5/24 12:00:00 AM,9/24/25 12:00:00 AM,10/2/24 7:25:39 PM,إصدار تقرير فني,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/29/24 12:00:00 AM,6/28/27 12:00:00 AM,7/21/24 8:49:47 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,5/26/24 12:00:00 AM,4/25/27 12:00:00 AM,5/25/24 12:35:17 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,1/13/25 12:00:00 AM,12/11/27 12:00:00 AM,12/22/24 6:21:39 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,4/13/77 12:00:00 AM,2/7/25 12:00:00 AM,2/18/24 11:42:33 AM,تجديد رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,1/26/92 12:00:00 AM,12/24/94 12:00:00 AM,2/17/24 11:30:21 AM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,5/2/24 12:00:00 AM,3/31/27 12:00:00 AM,4/15/24 5:48:18 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,5/9/20 12:00:00 AM,4/7/23 12:00:00 AM,7/17/24 11:50:02 AM,تصحيح بيانات رخصة انشائية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,7/9/15 12:00:00 AM,12/6/24 12:00:00 AM,2/13/24 8:05:00 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,2/15/24 12:00:00 AM,1/13/27 12:00:00 AM,2/15/24 10:09:01 AM,إصدار رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية زلوم,بلدية زلوم,5/16/24 12:00:00 AM,4/15/27 12:00:00 AM,5/11/24 6:56:17 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,9/19/24 12:00:00 AM,8/18/27 12:00:00 AM,7/25/24 10:29:55 AM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,1/9/24 12:00:00 AM,12/28/24 12:00:00 AM,1/8/24 10:22:42 AM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/29/24 12:00:00 AM,7/18/25 12:00:00 AM,7/29/24 12:46:34 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/12/24 12:00:00 AM,6/11/27 12:00:00 AM,6/20/24 5:41:54 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية أبوعجرم,بلدية أبوعجرم,5/16/24 12:00:00 AM,4/15/27 12:00:00 AM,10/30/24 9:35:32 PM,إضافة وتعديل مكونات رخصة بناء,ملغية,منتهى,صك
أمانة منطقة الجوف,بلدية صوير,بلدية صوير,3/13/05 12:00:00 AM,2/9/08 12:00:00 AM,7/31/24 9:56:36 AM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,11/10/15 12:00:00 AM,5/2/25 12:00:00 AM,4/21/24 6:27:30 PM,نقل ملكية رخصة بناء فورية,منتهية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,2/18/08 12:00:00 AM,1/15/11 12:00:00 AM,3/26/24 12:27:33 PM,إدخال رخصة انشائية قديمة,منتهية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,6/15/24 12:00:00 AM,6/5/25 12:00:00 AM,6/12/24 12:09:27 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,10/20/24 12:00:00 AM,9/18/27 12:00:00 AM,10/7/24 6:36:33 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,1/17/18 12:00:00 AM,1/4/25 12:00:00 AM,1/4/24 10:58:02 AM,تجديد رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,11/10/24 12:00:00 AM,10/30/25 12:00:00 AM,11/10/24 9:29:13 AM,إصدار تقرير فني,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,3/15/24 12:00:00 AM,2/12/27 12:00:00 AM,5/15/24 6:07:56 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,2/19/20 12:00:00 AM,1/27/25 12:00:00 AM,2/4/24 10:26:14 AM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,1/18/24 12:00:00 AM,12/15/26 12:00:00 AM,8/3/24 3:38:52 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,12/21/23 12:00:00 AM,11/18/26 12:00:00 AM,11/21/24 9:59:45 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية جنوب سكاكا - قارا,بلدية جنوب سكاكا - قارا,2/20/20 12:00:00 AM,8/25/25 12:00:00 AM,9/5/24 11:24:33 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,6/12/23 12:00:00 AM,5/10/26 12:00:00 AM,12/14/24 10:32:12 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية زلوم,بلدية زلوم,9/10/24 12:00:00 AM,8/9/27 12:00:00 AM,11/18/24 5:01:02 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,5/13/24 12:00:00 AM,5/3/25 12:00:00 AM,5/12/24 6:16:16 PM,إصدار تقرير فني,منتهية,منتهى,عقد اسكان
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,7/16/24 12:00:00 AM,6/15/27 12:00:00 AM,7/9/24 5:00:49 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,6/23/22 12:00:00 AM,5/22/25 12:00:00 AM,7/27/24 10:03:47 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,3/23/10 12:00:00 AM,5/12/25 12:00:00 AM,8/24/24 7:09:47 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية دومة الجندل,بلدية دومة الجندل,5/28/24 12:00:00 AM,4/27/27 12:00:00 AM,5/25/24 5:20:22 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,1/2/20 12:00:00 AM,12/1/22 12:00:00 AM,3/24/24 9:55:26 PM,نقل ملكية رخصة بناء فورية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية صوير,بلدية صوير,12/29/02 12:00:00 AM,11/27/05 12:00:00 AM,8/11/24 1:23:27 PM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,5/15/22 12:00:00 AM,4/12/25 12:00:00 AM,7/11/24 10:48:49 AM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,11/13/19 12:00:00 AM,3/1/25 12:00:00 AM,3/3/24 5:17:07 PM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,6/2/20 12:00:00 AM,6/21/25 12:00:00 AM,6/27/24 11:14:05 AM,إضافة وتعديل مكونات رخصة بناء,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,2/4/24 12:00:00 AM,1/1/27 12:00:00 AM,2/1/24 7:03:06 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,6/23/21 12:00:00 AM,5/21/24 12:00:00 AM,2/4/24 7:31:28 PM,نقل ملكية رخصة بناء فورية,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,1/6/20 12:00:00 AM,2/13/26 12:00:00 AM,11/2/24 5:53:28 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية طبرجل,بلدية طبرجل,11/21/11 12:00:00 AM,10/19/14 12:00:00 AM,12/24/24 12:43:20 PM,إدخال رخصة انشائية قديمة,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,12/24/23 12:00:00 AM,11/21/26 12:00:00 AM,3/17/24 10:30:41 PM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,7/30/24 12:00:00 AM,7/19/25 12:00:00 AM,7/28/24 10:47:00 PM,إصدار تقرير فني,منتهية,منتهى,صك
أمانة منطقة الجوف,بلدية وسط سكاكا,بلدية وسط سكاكا,9/9/24 12:00:00 AM,8/8/27 12:00:00 AM,12/4/24 11:41:55 AM,إضافة وتعديل مكونات رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,8/10/24 12:00:00 AM,7/10/27 12:00:00 AM,8/7/24 5:40:26 PM,إصدار رخصة بناء,سارية,منتهى,عقد استثماري - تخصيص حكومي
أمانة منطقة الجوف,بلدية القريات,بلدية القريات,8/15/24 12:00:00 AM,7/15/27 12:00:00 AM,8/12/24 6:01:16 PM,إصدار رخصة بناء,سارية,منتهى,صك
أمانة منطقة الجوف,بلدية شمال سكاكا,بلدية شمال سكاكا,12/30/18 12:00:00 AM,1/1/20 12:00:00 AM,1/10/24 1:42:54 PM,تصحيح بيانات رخصة انشائية,منتهية,منتهى,صك
